JobRequestID,ItemKey,SectionKey,DateKey,RequestedQty,IssuedQty,StockOnHand,ForecastQty,IsStockout,FulfillmentStatus,ForecastError_Demand,ForecastError_Supply
JR-9842,2120,2120,2120,120,100,396,85,0,Partial – Policy/Budget,-35,-15
JR-9846,2121,2121,2121,80,74,212,86,0,Partial – Policy/Budget,6,12
JR-9847,2122,2122,2122,126,112,41,101,1,Partial – Stockout,-25,-11
JR-9851,2123,2123,2123,185,176,12,153,1,Partial – Stockout,-32,-23
JR-9856,2124,2124,2124,84,72,386,86,0,Partial – Policy/Budget,2,14
JR-9856,2125,2125,2125,3,1,474,17,0,Partial – Policy/Budget,14,16
JR-9860,2126,2126,2126,72,66,47,45,1,Partial – Stockout,-27,-21
JR-9864,2127,2127,2127,164,143,103,180,1,Partial – Stockout,16,37
JR-9866,2128,2128,2128,198,194,75,201,1,Partial – Stockout,3,7
JR-9870,2129,2129,2129,33,18,177,0,0,Partial – Policy/Budget,-33,-18
JR-9877,2130,2130,2130,147,123,27,150,1,Partial – Stockout,3,27
JR-9882,2131,2131,2131,164,134,30,152,1,Partial – Stockout,-12,18
JR-9883,2132,2132,2132,33,27,334,5,0,Partial – Policy/Budget,-28,-22
JR-9887,2133,2133,2133,147,122,106,143,1,Partial – Stockout,-4,21
JR-9888,2134,2134,2134,89,72,163,60,0,Partial – Policy/Budget,-29,-12
JR-9893,2135,2135,2135,75,65,292,69,0,Partial – Policy/Budget,-6,4
JR-9904,2136,2136,2136,1,0,451,9,0,Partial – Policy/Budget,8,9
JR-9906,2137,2137,2137,31,31,422,11,0,Full,-20,-20
JR-9907,2138,2138,2138,20,2,195,21,0,Partial – Policy/Budget,1,19
JR-9907,2139,2139,2139,4,0,400,0,0,Partial – Policy/Budget,-4,0
JR-9908,2140,2140,2140,104,96,96,106,1,Partial – Stockout,2,10
JR-9914,2141,2141,2141,99,94,189,105,0,Partial – Policy/Budget,6,11
JR-9918,2142,2142,2142,145,140,192,119,0,Partial – Policy/Budget,-26,-21
JR-9931,2143,2143,2143,54,33,88,48,0,Partial – Policy/Budget,-6,15
JR-9938,2144,2144,2144,74,54,489,69,0,Partial – Policy/Budget,-5,15
JR-9938,2145,2145,2145,26,25,189,19,0,Partial – Policy/Budget,-7,-6
JR-9941,2146,2146,2146,108,93,349,94,0,Partial – Policy/Budget,-14,1
JR-9947,2147,2147,2147,198,193,307,195,0,Partial – Policy/Budget,-3,2
JR-9947,2148,2148,2148,154,126,112,124,1,Partial – Stockout,-30,-2
JR-9951,2149,2149,2149,174,169,390,146,0,Partial – Policy/Budget,-28,-23
JR-9955,2150,2150,2150,40,38,226,22,0,Partial – Policy/Budget,-18,-16
JR-9957,2151,2151,2151,66,40,313,92,0,Partial – Policy/Budget,26,52
JR-9963,2152,2152,2152,107,95,4,108,1,Partial – Stockout,1,13
JR-9967,2153,2153,2153,71,52,321,50,0,Partial – Policy/Budget,-21,-2
JR-9970,2154,2154,2154,21,12,107,19,0,Partial – Policy/Budget,-2,7
JR-9971,2155,2155,2155,46,18,9,14,1,Partial – Stockout,-32,-4
JR-9977,2156,2156,2156,0,0,146,1,0,Full,1,1
JR-9980,2157,2157,2157,127,98,106,122,1,Partial – Stockout,-5,24
JR-9981,2158,2158,2158,,89,210,126,0,Unknown,,37
JR-9984,2159,2159,2159,182,172,195,154,0,Partial – Policy/Budget,-28,-18
JR-9998,2160,2160,2160,120,96,275,128,0,Partial – Policy/Budget,8,32
